Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month,Customer_Age_Months,Average_distance,Total_Bookings,Booking_Trend,Accumulation_Trend,Redemption_Trend,Seasonality_Index,Recency_Months,Behavioral_Churn,Hard_Churn,F_score,M_score,R_score,Segment,Customer_Segment
235872,Canada,Ontario,Toronto,P1J 8T7,Female,Doctor,89057.0,Single,Star,4046.94,Standard,2013,3,0.0,0.0,69,2353.2083333333335,44,0.16326530612244888,-0.27,-0.99,13.33,0.0,1,0,4,2,2,2,Active Regular Customers
881142,Canada,British Columbia,Vancouver,V1E 4R6,Female,Doctor,89057.0,Single,Star,4046.94,Standard,2016,9,2017.0,5.0,27,410.7916666666667,9,-0.3333333333333333,-1.0,-0.98,8.25,19.0,1,1,1,2,1,3,Dormant Customers
295147,Canada,British Columbia,Kelowna,V09 2E9,Male,Bachelor,99814.0,Married,Star,4048.16,Standard,2017,5,0.0,0.0,19,2360.6666666666665,32,0.19999999999999998,0.79,2.23,66.67,1.0,0,0,2,2,2,2,Active Regular Customers
306110,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,64587.0,Married,Star,4053.37,Standard,2013,5,0.0,0.0,67,1400.0833333333333,29,0.07692307692307684,-0.03,2.12,25.58,0.0,0,0,2,2,2,2,Active Regular Customers
295217,Canada,Ontario,Toronto,M1R 4K3,Female,Doctor,67411.0,Divorced,Star,4059.57,Standard,2016,6,0.0,0.0,30,2137.9166666666665,29,0.18421052631578944,0.25,-0.11,6.25,3.0,1,0,2,2,1,2,Active Regular Customers
967300,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,62630.0,Single,Aurora,6364.9,2018 Promotion,2018,3,2018.0,11.0,9,4335.272727272727,36,-0.6666666666666666,-1.0,89.33,132.0,6.0,0,1,3,3,1,2,Active Regular Customers
591731,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,51370.0,Married,Star,4064.18,Standard,2013,9,0.0,0.0,63,2940.9166666666665,47,0.1764705882352942,0.14,-0.97,4.92,0.0,1,0,4,2,2,2,Active Regular Customers
326905,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,0.0,Married,Star,4068.09,Standard,2017,2,0.0,0.0,22,2239.375,34,0.046511627906976764,0.43,117.33,30.33,2.0,0,0,2,2,1,2,Active Regular Customers
375511,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,59300.0,Single,Star,4070.05,Standard,2014,7,0.0,0.0,53,3145.75,50,-0.035714285714285726,0.05,-0.99,43.67,2.0,1,0,4,2,1,2,Active Regular Customers
485283,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,102479.0,Single,Star,4072.85,Standard,2017,9,0.0,0.0,15,1575.7083333333333,19,0.7777777777777778,1.65,-0.97,18.92,0.0,0,0,1,2,2,0,Occasional Flyers
920716,Canada,Alberta,Peace River,T9O 2W2,Female,College,0.0,Single,Aurora,7098.91,2018 Promotion,2018,4,0.0,0.0,8,7308.090909090909,43,2.7,7.26,116.17,18.25,0.0,0,0,4,3,2,1,Champions / Premium Travelers
797685,Canada,Alberta,Edmonton,T3G 6Y6,Male,College,0.0,Married,Star,4079.13,Standard,2017,6,0.0,0.0,18,1981.125,31,0.5833333333333333,1.02,1.11,22.25,0.0,0,0,2,2,2,2,Active Regular Customers
216467,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Doctor,90995.0,Married,Star,4083.56,Standard,2014,7,0.0,0.0,53,1969.2083333333333,32,0.0,-0.14,1.56,35.33,0.0,0,0,2,2,2,2,Active Regular Customers
958839,Canada,Quebec,Montreal,H4G 3T4,Male,Doctor,90995.0,Married,Star,4083.56,Standard,2018,8,0.0,0.0,4,888.3333333333334,9,1.5,3553.33,0.0,20.25,1.0,0,0,1,2,2,0,Occasional Flyers
539673,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,49558.0,Married,Star,4087.51,Standard,2015,2,2018.0,6.0,46,1559.4583333333333,26,-0.5909090909090908,-1.0,-0.97,21.67,10.0,1,1,2,2,1,3,Dormant Customers
746226,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,63501.0,Married,Star,4089.04,Standard,2018,1,0.0,0.0,11,90.5625,6,1.0,724.5,0.0,9.0,0.0,0,0,1,2,2,0,Occasional Flyers
484718,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,76367.0,Single,Star,4089.46,Standard,2012,6,0.0,0.0,78,2658.8333333333335,36,0.09090909090909094,0.16,0.03,10.67,1.0,1,0,3,2,2,2,Active Regular Customers
528492,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,60360.0,Married,Star,4090.75,Standard,2015,6,2018.0,11.0,42,3322.5,41,-0.17647058823529413,-0.46,-0.98,31.58,1.0,1,1,3,2,2,2,Active Regular Customers
995091,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,55454.0,Married,Star,4095.2,Standard,2017,9,0.0,0.0,15,1042.6666666666667,16,1.217391304347826,4.54,-0.97,8.67,0.0,0,0,1,2,2,0,Occasional Flyers
632793,Canada,Quebec,Hull,J8Y 3Z5,Female,High School or Below,60370.0,Single,Star,4097.37,Standard,2016,6,0.0,0.0,30,1631.4583333333333,33,0.3846153846153845,1.43,-0.97,12.92,0.0,0,0,2,2,2,2,Active Regular Customers
912220,Canada,British Columbia,Vancouver,V6E 3Z3,Male,High School or Below,60370.0,Single,Star,4097.37,Standard,2013,8,2014.0,4.0,64,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,,0,Occasional Flyers
382197,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,69367.0,Married,Star,4100.47,Standard,2017,10,2018.0,6.0,14,989.5833333333334,13,-0.4193548387096774,-1.0,-0.96,16.25,7.0,1,1,1,2,1,3,Dormant Customers
705196,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,0.0,Single,Star,4101.94,Standard,2013,11,0.0,0.0,61,3819.375,57,0.18965517241379312,0.2,-0.99,94.92,0.0,1,0,4,2,2,2,Active Regular Customers
123094,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,92223.0,Married,Star,4103.85,Standard,2018,1,0.0,0.0,11,1405.125,24,0.8000000000000002,0.55,-0.95,42.0,0.0,0,0,2,2,2,2,Active Regular Customers
366540,Canada,Alberta,Calgary,T3E 2V9,Female,Bachelor,90077.0,Married,Aurora,7288.88,2018 Promotion,2018,3,0.0,0.0,9,11619.545454545454,69,3.75,10.22,209.67,678.25,0.0,0,0,4,3,2,1,Champions / Premium Travelers
119488,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,0.0,Single,Star,4108.26,Standard,2017,6,0.0,0.0,18,1599.2916666666667,33,0.17073170731707327,-0.31,0.0,54.92,0.0,1,0,2,2,2,2,Active Regular Customers
287750,Canada,Ontario,Ottawa,K1F 2R2,Female,College,0.0,Single,Star,4109.31,Standard,2012,8,0.0,0.0,76,2586.4166666666665,48,0.23529411764705888,0.2,0.19,42.0,1.0,1,0,4,2,2,2,Active Regular Customers
735846,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,95318.0,Married,Star,4109.79,Standard,2012,8,0.0,0.0,76,2282.125,40,1.1891891891891895,2.83,-0.07,51.33,0.0,0,0,3,2,2,2,Active Regular Customers
606026,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,55207.0,Single,Star,4110.62,Standard,2015,7,0.0,0.0,41,3072.9166666666665,50,0.18867924528301885,0.09,-0.98,57.0,1.0,1,0,4,2,2,2,Active Regular Customers
460291,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,55476.0,Divorced,Star,4111.2,Standard,2015,9,0.0,0.0,39,2973.9166666666665,41,0.23913043478260865,0.11,0.0,14.92,0.0,1,0,3,2,2,2,Active Regular Customers
743001,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,79533.0,Married,Star,4111.89,Standard,2017,5,0.0,0.0,19,1734.1666666666667,29,0.5428571428571429,1.93,4.87,30.25,0.0,0,0,2,2,2,2,Active Regular Customers
869799,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,79533.0,Married,Star,4111.89,Standard,2015,3,0.0,0.0,45,1784.3333333333333,29,-0.21428571428571427,-0.74,114.67,6.25,2.0,0,0,2,2,1,2,Active Regular Customers
520321,Canada,Ontario,London,M5B 3E4,Female,Doctor,237245.0,Married,Star,4112.84,Standard,2015,9,2016.0,5.0,39,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,,0,Occasional Flyers
279419,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,College,0.0,Single,Star,4117.37,Standard,2013,7,0.0,0.0,65,2751.9375,81,0.20000000000000007,0.17,0.72,82.92,0.0,0,0,4,2,2,2,Active Regular Customers
170585,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,82675.0,Single,Star,4118.59,Standard,2013,8,0.0,0.0,64,2125.0833333333335,34,-0.04545454545454547,0.17,-0.96,23.0,0.0,1,0,2,2,2,2,Active Regular Customers
188340,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,82675.0,Single,Star,4118.59,Standard,2017,4,0.0,0.0,20,2532.1666666666665,51,0.5918367346938775,1.55,-0.99,55.58,0.0,0,0,4,2,2,2,Active Regular Customers
670817,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,82675.0,Single,Star,4118.59,Standard,2016,12,0.0,0.0,24,2674.0,44,0.16326530612244888,0.61,-0.97,14.0,0.0,0,0,4,2,2,2,Active Regular Customers
509513,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,0.0,Single,Star,4121.25,Standard,2012,12,0.0,0.0,72,3892.0,49,0.29411764705882354,0.28,-0.97,24.92,0.0,1,0,4,2,2,2,Active Regular Customers
779247,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,86987.0,Married,Star,4122.57,Standard,2012,9,0.0,0.0,75,2412.3333333333335,50,0.2692307692307692,0.08,-0.97,51.0,0.0,1,0,4,2,2,2,Active Regular Customers
111255,Canada,Quebec,Hull,J8Y 3Z5,Male,High School or Below,70272.0,Married,Star,4122.96,Standard,2013,3,0.0,0.0,69,2744.0,48,-0.14285714285714285,0.24,0.0,10.67,0.0,1,0,4,2,2,2,Active Regular Customers
763061,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,56845.0,Married,Star,4126.61,Standard,2014,4,0.0,0.0,56,1183.9583333333333,16,-0.47058823529411764,-1.0,-0.97,16.67,7.0,1,0,1,2,1,3,Dormant Customers
766335,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,67756.0,Married,Aurora,7482.49,2018 Promotion,2018,2,0.0,0.0,10,4271.272727272727,31,-0.33333333333333337,-0.7,84.83,24.25,1.0,0,0,2,3,2,2,Active Regular Customers
428919,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,58209.0,Divorced,Star,4139.9,Standard,2015,7,0.0,0.0,41,2284.5416666666665,35,-0.15217391304347824,-0.32,0.0,10.92,2.0,1,0,3,2,1,2,Active Regular Customers
139863,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,67223.0,Married,Star,4142.56,Standard,2015,10,0.0,0.0,38,2360.2083333333335,30,0.37837837837837834,0.29,-0.98,17.0,0.0,0,0,2,2,2,2,Active Regular Customers
695755,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,79088.0,Married,Star,4144.87,Standard,2012,4,0.0,0.0,80,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,2,,0,Occasional Flyers
355331,Canada,Ontario,Thunder Bay,K8T 5M5,Male,College,0.0,Divorced,Star,4145.02,Standard,2013,7,0.0,0.0,65,3125.75,51,-0.12068965517241384,-0.06,0.06,7.58,0.0,1,0,4,2,2,2,Active Regular Customers
578837,Canada,Ontario,Toronto,P5S 6R4,Male,College,0.0,Single,Star,4152.65,Standard,2012,5,0.0,0.0,79,1424.0416666666667,25,-0.4146341463414634,-0.85,-0.98,2.92,4.0,1,0,2,2,1,2,Active Regular Customers
603248,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,0.0,Married,Star,4157.7,Standard,2016,2,2016.0,10.0,34,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,,0,Occasional Flyers
467182,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,102347.0,Married,Star,4160.02,Standard,2013,12,2018.0,10.0,60,2677.375,46,0.1176470588235294,-0.28,2.48,35.0,2.0,0,1,4,2,1,2,Active Regular Customers
601407,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,72809.0,Married,Star,4165.17,Standard,2015,9,0.0,0.0,39,2366.875,37,0.35714285714285715,0.51,0.0,16.92,0.0,0,0,3,2,2,2,Active Regular Customers
700871,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,74567.0,Married,Star,4165.25,Standard,2015,12,0.0,0.0,36,2180.125,39,0.29545454545454536,0.65,0.0,28.92,0.0,0,0,3,2,2,2,Active Regular Customers
203809,Canada,Alberta,Edmonton,T3G 6Y6,Female,High School or Below,54160.0,Married,Star,4165.35,Standard,2012,7,0.0,0.0,77,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,2,,0,Occasional Flyers
705589,Canada,Ontario,Toronto,P1L 8X8,Female,College,0.0,Single,Star,4165.99,Standard,2012,5,0.0,0.0,79,2977.875,44,-0.22222222222222224,-0.35,71.0,2.67,0.0,0,0,4,2,2,2,Active Regular Customers
354438,Canada,Quebec,Montreal,H2T 2J6,Male,College,0.0,Married,Star,4167.09,Standard,2018,9,0.0,0.0,3,429.8333333333333,12,2.0,3438.67,54.67,36.0,1.0,0,0,1,2,2,0,Occasional Flyers
746060,Canada,British Columbia,Victoria,V10 6T5,Male,College,0.0,Married,Star,4167.09,Standard,2014,4,0.0,0.0,56,2822.125,44,0.0,-0.04,-0.96,71.33,0.0,1,0,4,2,2,2,Active Regular Customers
469718,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,73544.0,Married,Star,4167.42,Standard,2013,1,0.0,0.0,71,1767.4583333333333,36,0.2857142857142858,1.11,-0.97,56.67,1.0,0,0,3,2,2,2,Active Regular Customers
164429,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,57852.0,Single,Star,4169.36,Standard,2012,9,0.0,0.0,75,2231.2083333333335,38,-0.490566037735849,-0.88,-0.99,5.67,1.0,1,0,3,2,2,2,Active Regular Customers
708373,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,57852.0,Single,Star,4169.36,Standard,2017,3,0.0,0.0,21,1987.875,42,0.04081632653061218,-0.17,0.0,33.67,0.0,1,0,3,2,2,2,Active Regular Customers
225088,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,97991.0,Married,Star,4170.34,Standard,2015,9,0.0,0.0,39,2035.375,32,-0.1818181818181818,-0.43,0.0,8.67,0.0,1,0,2,2,2,2,Active Regular Customers
100214,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,63253.0,Married,Star,4170.57,Standard,2015,8,0.0,0.0,40,1593.1666666666667,22,0.45161290322580644,0.8,-0.98,13.67,0.0,0,0,2,2,2,2,Active Regular Customers
459999,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,53465.0,Single,Star,4170.69,Standard,2017,9,0.0,0.0,15,1476.9583333333333,25,0.3235294117647059,1.0,-0.97,21.58,1.0,0,0,2,2,2,2,Active Regular Customers
553936,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,53465.0,Single,Star,4170.69,Standard,2014,12,2015.0,8.0,48,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,,0,Occasional Flyers
268128,Canada,Ontario,Toronto,P1W 1K4,Female,High School or Below,47663.0,Married,Star,4177.88,Standard,2013,1,0.0,0.0,71,3305.7916666666665,47,0.09615384615384612,0.51,-0.98,18.25,2.0,0,0,4,2,1,2,Active Regular Customers
930584,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,0.0,Single,Star,4185.76,Standard,2015,7,0.0,0.0,41,2140.0,43,-0.20754716981132076,-0.29,-0.96,16.25,0.0,1,0,4,2,2,2,Active Regular Customers
327796,Canada,Quebec,Quebec City,G1B 3L5,Male,College,0.0,Single,Star,4191.06,Standard,2017,6,0.0,0.0,18,2070.5833333333335,28,1.3793103448275863,2.35,-0.95,48.67,1.0,0,0,2,2,2,2,Active Regular Customers
947467,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,49937.0,Married,Star,4196.43,Standard,2015,2,0.0,0.0,46,2341.7916666666665,39,0.29545454545454536,0.45,0.26,14.92,0.0,0,0,3,2,2,2,Active Regular Customers
743510,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,0.0,Single,Star,4196.65,Standard,2016,5,0.0,0.0,31,2006.2083333333333,32,1.0909090909090908,2.01,-0.96,8.67,0.0,0,0,2,2,2,2,Active Regular Customers
580324,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,61113.0,Married,Star,4198.03,Standard,2013,6,0.0,0.0,66,1640.5,22,0.31249999999999994,0.98,-0.98,1.67,1.0,0,0,2,2,2,2,Active Regular Customers
845613,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,54297.0,Married,Star,4198.03,Standard,2018,10,0.0,0.0,2,195.875,3,0.5,783.5,114.5,2.25,0.0,0,0,1,2,2,0,Occasional Flyers
645919,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,66297.0,Divorced,Aurora,7484.31,2018 Promotion,2018,3,0.0,0.0,9,5204.727272727273,42,0.4999999999999999,2.14,0.0,73.0,0.0,0,0,3,3,2,2,Active Regular Customers
423324,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,69599.0,Divorced,Star,4200.37,Standard,2017,12,0.0,0.0,12,340.7083333333333,10,0.08,0.31,0.0,4.33,3.0,0,0,1,2,1,0,Occasional Flyers
101945,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,86098.0,Married,Star,4202.66,Standard,2013,11,0.0,0.0,61,2625.1666666666665,39,0.10869565217391301,-0.42,1.36,9.58,0.0,0,0,3,2,2,2,Active Regular Customers
713636,Canada,Ontario,London,M5B 3E4,Male,Doctor,48109.0,Married,Star,4212.8,Standard,2014,8,0.0,0.0,52,1796.5833333333333,29,-0.3863636363636363,-0.71,91.17,4.92,4.0,0,0,2,2,1,2,Active Regular Customers
302509,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Doctor,74238.0,Married,Star,4213.92,Standard,2017,3,0.0,0.0,21,1723.5833333333333,27,0.3714285714285715,0.43,0.0,24.92,0.0,0,0,2,2,2,2,Active Regular Customers
789421,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,0.0,Single,Star,4217.86,Standard,2016,11,0.0,0.0,25,1734.875,30,-0.14285714285714285,-0.53,0.0,11.67,5.0,1,0,2,2,1,2,Active Regular Customers
914255,Canada,Ontario,Toronto,M8Y 4K8,Male,College,0.0,Single,Star,4217.86,Standard,2015,11,2016.0,7.0,37,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,,0,Occasional Flyers
675879,Canada,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,78617.0,Married,Aurora,8000.55,2018 Promotion,2018,2,0.0,0.0,10,10454.363636363636,81,1.5263157894736845,1.01,-0.97,174.92,0.0,0,0,4,3,2,1,Champions / Premium Travelers
404426,Canada,British Columbia,Vancouver,V6E 3D9,Female,Doctor,99696.0,Married,Star,4223.27,Standard,2014,9,0.0,0.0,51,1746.0416666666667,25,0.45454545454545453,0.89,-0.99,8.25,0.0,0,0,2,2,2,2,Active Regular Customers
260106,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,88876.0,Single,Star,4228.25,Standard,2013,6,2017.0,4.0,66,440.7916666666667,6,-0.25,-1.0,0.0,5.67,21.0,1,1,1,2,1,3,Dormant Customers
827194,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,71450.0,Married,Aurora,8255.76,2018 Promotion,2018,3,0.0,0.0,9,6221.818181818182,44,2.8,10.72,0.7,68.0,1.0,0,0,4,3,2,1,Champions / Premium Travelers
438023,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,College,0.0,Married,Star,4228.73,Standard,2013,1,0.0,0.0,71,1213.375,26,0.28571428571428575,0.06,0.0,27.67,1.0,1,0,2,2,2,2,Active Regular Customers
397518,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,76056.0,Married,Star,4235.18,Standard,2018,1,2018.0,9.0,11,1154.9583333333333,16,0.2857142857142857,-0.44,0.0,8.67,3.0,1,1,1,2,1,0,Occasional Flyers
645742,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,76056.0,Married,Star,4235.18,Standard,2014,8,2015.0,8.0,52,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,,0,Occasional Flyers
872932,Canada,Quebec,Montreal,H2Y 2W2,Male,High School or Below,72685.0,Married,Star,4236.3,Standard,2015,3,0.0,0.0,45,2109.7916666666665,42,0.4,-0.05,-0.96,13.67,0.0,0,0,3,2,2,2,Active Regular Customers
407945,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,75108.0,Married,Star,4236.47,Standard,2012,12,0.0,0.0,72,3718.1666666666665,49,0.21153846153846156,0.37,-0.98,78.25,0.0,0,0,4,2,2,2,Active Regular Customers
211714,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Doctor,103572.0,Married,Star,4236.84,Standard,2015,6,0.0,0.0,42,2494.4166666666665,49,-0.01818181818181812,-0.35,2.68,12.25,0.0,0,0,4,2,2,2,Active Regular Customers
410982,Canada,Ontario,Trenton,K8V 4B2,Male,Master,132353.0,Married,Star,4237.37,Standard,2017,2,0.0,0.0,22,2616.5416666666665,42,0.12499999999999996,0.12,0.65,9.0,0.0,0,0,3,2,2,2,Active Regular Customers
905213,Canada,British Columbia,Vancouver,V6E 3D9,Female,Master,132353.0,Married,Star,4237.37,Standard,2015,10,0.0,0.0,38,2311.7916666666665,32,-0.09302325581395345,0.06,-0.99,51.33,4.0,1,0,2,2,1,2,Active Regular Customers
147898,Canada,Quebec,Tremblant,H5Y 2S9,Female,High School or Below,59849.0,Divorced,Star,4241.64,Standard,2012,8,0.0,0.0,76,2442.9166666666665,36,-0.1702127659574468,-0.16,-0.99,8.67,1.0,1,0,3,2,2,2,Active Regular Customers
530105,Canada,Ontario,London,M5B 3E4,Male,College,0.0,Single,Star,4242.69,Standard,2017,11,2018.0,7.0,13,1096.5833333333333,15,-0.45454545454545453,-1.0,-0.99,6.92,6.0,1,1,1,2,1,0,Occasional Flyers
610946,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,56947.0,Married,Star,4244.47,Standard,2016,12,0.0,0.0,24,2440.5416666666665,45,0.13999999999999999,0.05,1.08,4.25,0.0,0,0,4,2,2,2,Active Regular Customers
383108,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,64497.0,Married,Star,4247.68,Standard,2012,6,0.0,0.0,78,2088.7916666666665,39,0.10869565217391301,0.43,59.5,21.58,0.0,0,0,3,2,2,2,Active Regular Customers
836343,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,64497.0,Married,Star,4247.68,Standard,2017,4,0.0,0.0,20,1831.75,33,-0.2,0.12,-0.97,26.25,2.0,1,0,2,2,1,2,Active Regular Customers
110262,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,52267.0,Married,Aurora,9427.68,2018 Promotion,2018,2,0.0,0.0,10,6959.181818181818,45,1.175,1.95,-0.98,39.58,0.0,0,0,4,4,2,2,Active Regular Customers
585357,Canada,Quebec,Quebec City,G1B 3L5,Male,College,0.0,Single,Star,4250.28,Standard,2016,10,0.0,0.0,26,3524.5416666666665,51,0.017857142857142794,0.09,-0.15,2.25,3.0,1,0,4,2,1,2,Active Regular Customers
784804,Canada,Alberta,Banff,T4V 1D4,Female,College,0.0,Single,Star,4250.28,Standard,2015,8,0.0,0.0,40,1588.4166666666667,24,0.6451612903225806,2.21,0.0,6.0,0.0,0,0,2,2,2,2,Active Regular Customers
719633,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,52109.0,Divorced,Star,4250.78,Standard,2016,12,0.0,0.0,24,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,2,,0,Occasional Flyers
715764,Canada,Manitoba,Winnipeg,R3R 3T4,Male,College,0.0,Single,Star,4253.28,Standard,2016,8,0.0,0.0,28,1403.375,23,-0.2894736842105263,-0.76,-0.99,4.92,1.0,1,0,2,2,2,2,Active Regular Customers
753473,Canada,Ontario,Toronto,M2M 7K8,Female,Doctor,70996.0,Single,Star,4254.62,Standard,2013,7,0.0,0.0,65,2702.5833333333335,50,-0.10526315789473682,-0.31,0.0,65.67,0.0,1,0,4,2,2,2,Active Regular Customers
980856,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Doctor,70996.0,Single,Star,4254.62,Standard,2015,2,0.0,0.0,46,2994.0416666666665,39,-0.06250000000000001,-0.23,284.67,56.92,1.0,0,0,3,2,2,2,Active Regular Customers
271660,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,0.0,Married,Star,4270.03,Standard,2015,4,0.0,0.0,44,1585.7916666666667,25,0.45454545454545453,0.97,0.0,24.92,4.0,0,0,2,2,1,2,Active Regular Customers
342980,Canada,Alberta,Peace River,T9O 2W2,Female,Bachelor,69086.0,Single,Aurora,19480.5,2018 Promotion,2018,2,0.0,0.0,10,4759.818181818182,29,1.6785714285714284,4.77,0.0,38.25,0.0,0,0,2,4,2,2,Active Regular Customers
830547,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,51111.0,Single,Star,4271.2,Standard,2018,5,0.0,0.0,7,531.7916666666666,10,1.6666666666666667,2127.17,0.0,4.33,0.0,0,0,1,2,2,0,Occasional Flyers
264936,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,0.0,Single,Star,4272.81,Standard,2013,8,0.0,0.0,64,1892.375,40,0.2666666666666666,-0.07,-0.97,0.67,0.0,1,0,3,2,2,2,Active Regular Customers
436498,Canada,Quebec,Montreal,H2T 9K8,Male,College,0.0,Single,Star,4272.81,Standard,2013,11,2016.0,3.0,61,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,,0,Occasional Flyers
976513,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,92067.0,Married,Star,4273.59,Standard,2014,8,0.0,0.0,52,2843.4166666666665,44,0.16326530612244888,0.41,-0.99,36.67,0.0,0,0,4,2,2,2,Active Regular Customers
828776,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,60899.0,Married,Star,4274.62,Standard,2017,5,0.0,0.0,19,1273.7916666666667,31,0.024390243902439036,-0.26,0.0,38.92,0.0,1,0,2,2,2,2,Active Regular Customers
240362,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,58756.0,Married,Star,4276.36,Standard,2014,10,0.0,0.0,50,2059.7916666666665,26,0.054054054054054085,0.44,0.53,5.67,4.0,0,0,2,2,1,2,Active Regular Customers
137845,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,88445.0,Married,Star,4277.27,Standard,2013,6,0.0,0.0,66,3080.9166666666665,50,0.2692307692307692,0.13,1.51,11.0,0.0,0,0,4,2,2,2,Active Regular Customers
430569,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,87462.0,Married,Star,4277.56,Standard,2016,10,0.0,0.0,26,4088.5,67,0.55,0.6,1.12,12.92,0.0,0,0,4,2,2,2,Active Regular Customers
