CLV,Total_Bookings,Average_distance,Recency_Months,Booking_Trend,Accumulation_Trend,Redemption_Trend,Seasonality_Index,Actual_Churn,Churn_Probability,Risk_Level,Customer_Segment,Recommended_Action
8009.47,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5989688,Medium Risk,Occasional Flyers,Double miles campaign
12741.85,39,2571.0,0.0,-0.21999999999999995,-0.2,-0.96,8.25,0,0.002036993,Low Risk,Active Regular Customers,No immediate action
8767.63,37,2529.6666666666665,0.0,0.0666666666666667,0.01,0.35,14.25,0,0.0025688466,Low Risk,Active Regular Customers,No immediate action
7236.13,37,2296.9583333333335,1.0,-0.1063829787234043,-0.07,0.48,10.92,0,0.005677631,Low Risk,Active Regular Customers,No immediate action
22261.02,31,1967.2916666666667,1.0,0.3421052631578947,0.18,-0.99,14.25,0,0.0034119226,Low Risk,Active Regular Customers,No immediate action
5096.67,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.61171925,Medium Risk,Occasional Flyers,Double miles campaign
34039.06,18,1088.625,0.0,1.04,3.18,73.83,8.33,0,0.0071112067,Low Risk,Occasional Flyers,No immediate action
6743.12,40,2386.0833333333335,0.0,-0.3773584905660377,-0.59,-0.97,36.67,0,0.001569165,Low Risk,Active Regular Customers,No immediate action
8207.78,33,1956.3333333333333,0.0,-0.2,-0.42,-0.95,30.25,0,0.0023841679,Low Risk,Active Regular Customers,No immediate action
7720.16,39,2307.625,0.0,0.10869565217391301,-0.43,0.0,0.92,0,0.0025863883,Low Risk,Active Regular Customers,No immediate action
7850.13,46,3368.9583333333335,0.0,0.3749999999999999,0.99,-0.28,1.67,0,0.004409657,Low Risk,Active Regular Customers,No immediate action
15727.13,54,3365.5833333333335,0.0,-0.10000000000000003,-0.22,4.78,9.67,0,0.0029061493,Low Risk,Active Regular Customers,No immediate action
23594.68,41,2919.7916666666665,0.0,0.8749999999999999,3.17,-0.98,16.25,0,0.0020171392,Low Risk,Active Regular Customers,No immediate action
7993.0,36,2644.875,1.0,0.3902439024390244,0.51,-0.98,6.0,0,0.005053669,Low Risk,Active Regular Customers,No immediate action
2685.18,44,2279.7083333333335,0.0,-0.35714285714285715,-0.63,101.67,21.33,0,0.0017396566,Low Risk,Active Regular Customers,No immediate action
6488.9,46,2743.4166666666665,0.0,0.3749999999999999,1.68,85.67,21.67,0,0.0016318946,Low Risk,Active Regular Customers,No immediate action
8487.24,10,949.875,8.0,-0.35714285714285715,-1.0,0.0,3.67,1,0.9288216,High Risk,Dormant Customers,30% bonus miles + reactivation email
8609.16,59,7964.181818181818,0.0,5.222222222222222,12.61,112.5,44.92,0,0.020261487,Low Risk,Champions / Premium Travelers,Exclusive loyalty rewards
8901.68,34,2070.625,0.0,-0.04545454545454547,0.25,67.5,5.67,0,0.0026817801,Low Risk,Active Regular Customers,No immediate action
5791.61,47,3438.8333333333335,1.0,0.018867924528301893,-0.25,0.0,16.92,0,0.013384422,Low Risk,Active Regular Customers,No immediate action
5981.38,32,1649.0833333333333,3.0,-0.26666666666666666,-0.54,69.5,14.67,0,0.018387686,Low Risk,Active Regular Customers,No immediate action
2497.53,25,1554.4583333333333,0.0,-0.23076923076923078,-0.52,-0.99,0.92,0,0.0023630485,Low Risk,Active Regular Customers,No immediate action
8476.08,19,1197.875,0.0,0.6071428571428571,0.84,0.0,4.92,0,0.0062890053,Low Risk,Occasional Flyers,No immediate action
6521.37,38,5456.181818181818,1.0,0.04347826086956524,0.17,0.0,110.33,0,0.03855127,Low Risk,Active Regular Customers,No immediate action
14208.51,40,2592.125,0.0,-0.08163265306122452,-0.16,175.67,16.67,0,0.0010178083,Low Risk,Active Regular Customers,No immediate action
6395.35,41,2912.125,0.0,0.23913043478260865,0.18,0.0,5.58,0,0.0036098475,Low Risk,Active Regular Customers,No immediate action
20774.02,19,1222.8333333333333,1.0,0.3000000000000001,-0.17,2.59,7.58,0,0.01979538,Low Risk,Occasional Flyers,No immediate action
7434.27,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5961869,Medium Risk,Occasional Flyers,Double miles campaign
5879.18,45,3107.3333333333335,0.0,-0.30357142857142855,-0.63,-0.99,48.92,0,0.005049818,Low Risk,Active Regular Customers,No immediate action
2409.76,3,239.125,23.0,-0.14285714285714285,-1.0,0.0,2.25,1,0.92938894,High Risk,Dormant Customers,30% bonus miles + reactivation email
36707.43,72,13245.818181818182,4.0,2.2608695652173916,4.99,0.0,1112.67,0,0.3565487,Low Risk,Champions / Premium Travelers,Exclusive loyalty rewards
32069.88,49,3215.5416666666665,0.0,-0.35000000000000003,-0.45,-0.99,16.25,0,0.001484726,Low Risk,Active Regular Customers,No immediate action
4582.69,42,2922.8333333333335,0.0,-0.03999999999999994,-0.24,0.0,25.67,0,0.0032308348,Low Risk,Active Regular Customers,No immediate action
7439.98,55,3938.2916666666665,0.0,-0.050000000000000086,-0.28,-0.98,30.92,0,0.0017866248,Low Risk,Active Regular Customers,No immediate action
10623.41,49,3414.875,1.0,-0.4098360655737705,-0.62,-0.96,28.25,0,0.013148034,Low Risk,Active Regular Customers,No immediate action
4734.26,40,2294.9166666666665,0.0,0.7999999999999999,1.1,-0.98,12.67,0,0.0013200131,Low Risk,Active Regular Customers,No immediate action
8520.15,31,2148.5,0.0,0.5833333333333333,0.48,3.87,28.92,0,0.0022959088,Low Risk,Active Regular Customers,No immediate action
10972.07,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6085993,Medium Risk,Occasional Flyers,Double miles campaign
5480.07,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.61171925,Medium Risk,Occasional Flyers,Double miles campaign
5580.96,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.61171925,Medium Risk,Occasional Flyers,Double miles campaign
9472.97,31,2415.5,4.0,-0.4130434782608696,-0.59,-0.99,68.25,0,0.123468354,Low Risk,Active Regular Customers,No immediate action
9080.64,38,3025.2083333333335,0.0,0.8947368421052632,1.48,-0.98,45.67,0,0.0037845045,Low Risk,Active Regular Customers,No immediate action
18680.99,35,2170.125,0.0,-0.5294117647058824,-0.81,74.33,6.25,0,0.002994366,Low Risk,Active Regular Customers,No immediate action
8283.07,32,2110.6666666666665,1.0,0.42105263157894735,-0.02,0.0,24.0,0,0.008625259,Low Risk,Active Regular Customers,No immediate action
5845.43,35,2428.375,0.0,0.6578947368421052,0.77,1.96,6.92,0,0.0014743058,Low Risk,Active Regular Customers,No immediate action
8923.11,13,730.6666666666666,0.0,2.1666666666666665,2922.67,0.0,15.58,0,0.0045430614,Low Risk,Occasional Flyers,No immediate action
3591.07,39,2506.5416666666665,0.0,0.3953488372093024,0.95,-0.99,6.25,0,0.0010664425,Low Risk,Active Regular Customers,No immediate action
4422.88,6,230.25,0.0,1.0,921.0,0.0,3.67,0,0.0020973624,Low Risk,Occasional Flyers,No immediate action
2941.83,31,1687.9166666666667,0.0,-0.4130434782608696,-0.75,-0.97,2.92,0,0.003846516,Low Risk,Active Regular Customers,No immediate action
11131.57,37,1990.5,0.0,0.0666666666666667,0.46,-0.95,8.25,0,0.0020797758,Low Risk,Active Regular Customers,No immediate action
4475.05,44,2624.9583333333335,0.0,0.08000000000000004,0.09,-0.98,16.67,1,0.0017827011,Low Risk,Active Regular Customers,No immediate action
15984.53,38,2037.9166666666667,2.0,-0.20408163265306123,-0.08,-0.97,6.33,0,0.019889463,Low Risk,Active Regular Customers,No immediate action
5181.62,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.61171925,Medium Risk,Occasional Flyers,Double miles campaign
5945.62,34,2243.8333333333335,0.0,0.046511627906976764,-0.05,93.83,9.67,0,0.0015597392,Low Risk,Active Regular Customers,No immediate action
17349.03,11,972.0416666666666,5.0,0.5652173913043479,3.54,-0.97,6.25,0,0.83989936,High Risk,Occasional Flyers,Weekend fare promotion
8663.36,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5989688,Medium Risk,Occasional Flyers,Double miles campaign
7663.51,27,1651.75,2.0,-0.4418604651162791,-0.76,-0.97,10.92,0,0.011672814,Low Risk,Active Regular Customers,No immediate action
7344.84,12,426.25,0.0,2.0,1705.0,0.0,6.67,0,0.0029371865,Low Risk,Occasional Flyers,No immediate action
22256.69,29,1732.2916666666667,0.0,-0.4666666666666667,-0.89,0.0,18.92,0,0.0014302357,Low Risk,Active Regular Customers,No immediate action
2360.6,38,2383.4583333333335,0.0,0.5365853658536586,1.25,1.25,78.33,0,0.0013891866,Low Risk,Active Regular Customers,No immediate action
6290.7,56,3698.0416666666665,0.0,0.21052631578947378,0.55,7.87,8.67,0,0.003795292,Low Risk,Active Regular Customers,No immediate action
7948.54,45,3165.4166666666665,0.0,0.8139534883720931,1.05,0.0,10.92,0,0.0035443725,Low Risk,Active Regular Customers,No immediate action
5536.39,29,1373.375,0.0,0.07692307692307684,0.08,-0.98,1.58,0,0.002205795,Low Risk,Active Regular Customers,No immediate action
2430.48,38,2417.0833333333335,0.0,0.04347826086956524,0.16,1.54,3.67,0,0.0011186342,Low Risk,Active Regular Customers,No immediate action
11003.02,32,1653.5833333333333,1.0,-0.425531914893617,-0.72,-0.98,20.67,0,0.008322053,Low Risk,Active Regular Customers,No immediate action
4984.62,31,1916.25,1.0,0.23076923076923073,0.24,-0.99,14.92,0,0.0044673746,Low Risk,Active Regular Customers,No immediate action
4163.79,25,1355.5416666666667,0.0,-0.23076923076923078,-0.47,2.06,9.58,0,0.0011227252,Low Risk,Active Regular Customers,No immediate action
5267.85,36,2117.2083333333335,0.0,0.5,0.9,-0.96,16.0,0,0.0013904712,Low Risk,Active Regular Customers,No immediate action
12519.8,34,2280.2916666666665,1.0,-0.2173913043478261,-0.02,0.0,23.0,0,0.008749895,Low Risk,Active Regular Customers,No immediate action
4654.84,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.61384726,Medium Risk,Occasional Flyers,Double miles campaign
10003.25,36,2218.9583333333335,1.0,0.0,-0.17,2.07,2.0,0,0.0075576236,Low Risk,Active Regular Customers,No immediate action
8842.65,33,2044.2083333333333,1.0,0.3846153846153845,1.45,1.24,15.58,0,0.0061303535,Low Risk,Active Regular Customers,No immediate action
2311.21,40,2396.2916666666665,1.0,0.17391304347826086,0.09,0.61,32.67,0,0.004420596,Low Risk,Active Regular Customers,No immediate action
22658.54,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5882705,Medium Risk,Occasional Flyers,Double miles campaign
8447.89,24,1715.1818181818182,7.0,-0.5714285714285715,-1.0,0.0,144.0,0,0.8183114,High Risk,Active Regular Customers,Personalized route discount
2520.3,4,166.66666666666666,0.0,0.6666666666666666,666.67,0.0,4.0,0,0.0019576363,Low Risk,Occasional Flyers,No immediate action
2004.35,31,1973.9166666666667,1.0,-0.24999999999999994,-0.18,-0.99,6.25,0,0.018946946,Low Risk,Active Regular Customers,No immediate action
4242.69,15,1096.5833333333333,6.0,-0.45454545454545453,-1.0,-0.99,6.92,1,0.7584999,Medium Risk,Occasional Flyers,Double miles campaign
2580.85,18,1260.1666666666667,0.0,0.20000000000000004,0.61,-0.95,9.67,0,0.0119659295,Low Risk,Occasional Flyers,No immediate action
4890.11,46,2624.0416666666665,0.0,0.6666666666666666,1.55,-0.96,72.33,0,0.0030589406,Low Risk,Active Regular Customers,No immediate action
19323.24,33,1925.625,0.0,-0.023255813953488382,-0.32,119.0,4.25,0,0.0014717256,Low Risk,Active Regular Customers,No immediate action
10759.4,35,2249.25,0.0,0.022727272727272735,-0.31,1.81,9.58,0,0.0011800246,Low Risk,Active Regular Customers,No immediate action
11971.98,7,423.9166666666667,19.0,-0.28,-1.0,0.0,12.25,1,0.95525295,High Risk,Dormant Customers,30% bonus miles + reactivation email
2504.91,24,1129.9583333333333,1.0,0.0,0.09,-0.99,18.0,0,0.0036440766,Low Risk,Active Regular Customers,No immediate action
6005.21,8,298.75,0.0,1.3333333333333333,1195.0,85.0,11.33,0,0.0042549144,Low Risk,Occasional Flyers,No immediate action
8376.33,41,5563.636363636364,0.0,4.125,18.41,0.0,37.58,0,0.02401321,Low Risk,Champions / Premium Travelers,Exclusive loyalty rewards
2866.6,47,3035.2916666666665,0.0,0.4375,0.29,0.7,34.25,0,0.0023877125,Low Risk,Active Regular Customers,No immediate action
8696.91,49,2265.4583333333335,0.0,-0.01818181818181812,0.15,2.03,8.25,0,0.0021655674,Low Risk,Active Regular Customers,No immediate action
10552.88,34,1822.7083333333333,0.0,-0.2173913043478261,-0.33,-0.98,19.67,0,0.0016377331,Low Risk,Active Regular Customers,No immediate action
10272.61,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6085993,Medium Risk,Occasional Flyers,Double miles campaign
4627.09,20,1285.125,0.0,1.5,10.94,0.0,4.67,0,0.004559002,Low Risk,Occasional Flyers,No immediate action
5641.36,30,1867.875,0.0,-0.14285714285714285,0.24,0.0,29.67,0,0.0028659008,Low Risk,Active Regular Customers,No immediate action
2748.8,47,2972.5416666666665,0.0,0.09615384615384612,0.03,6.65,24.92,0,0.0020278657,Low Risk,Active Regular Customers,No immediate action
2771.05,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.58610946,Medium Risk,Occasional Flyers,Double miles campaign
14014.1,26,1751.75,0.0,0.054054054054054085,0.61,-0.96,1.67,0,0.0023585362,Low Risk,Active Regular Customers,No immediate action
11925.72,28,1644.9166666666667,2.0,-0.19512195121951215,0.02,91.5,19.33,0,0.011187422,Low Risk,Active Regular Customers,No immediate action
13478.8,33,1774.7916666666667,0.0,-0.023255813953488382,0.31,-0.96,5.58,0,0.0025057408,Low Risk,Active Regular Customers,No immediate action
3844.57,86,2887.4166666666665,0.0,-0.2921348314606742,-0.52,0.29,51.0,0,0.011571498,Low Risk,Active Regular Customers,No immediate action
5181.62,42,1985.125,2.0,-0.03999999999999994,-0.1,-0.95,12.33,0,0.009097387,Low Risk,Active Regular Customers,No immediate action
6762.08,57,3750.6666666666665,0.0,0.4181818181818183,0.98,1.1,34.25,0,0.003749759,Low Risk,Active Regular Customers,No immediate action
23706.11,51,8148.0,0.0,6.227272727272727,60.97,74.67,104.92,0,0.019455433,Low Risk,Champions / Premium Travelers,Exclusive loyalty rewards
6162.2,21,1574.0,14.0,-0.5384615384615384,-1.0,0.0,4.92,1,0.84321886,High Risk,Dormant Customers,30% bonus miles + reactivation email
5379.48,12,700.9166666666666,0.0,2.0,2803.67,108.33,12.67,0,0.006445583,Low Risk,Occasional Flyers,No immediate action
12157.33,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6085993,Medium Risk,Occasional Flyers,Double miles campaign
2872.98,38,1830.2083333333333,1.0,0.3255813953488372,0.05,0.0,19.67,0,0.0056989505,Low Risk,Active Regular Customers,No immediate action
5577.94,33,5391.363636363636,0.0,1.0294117647058825,1.7,0.0,10.92,0,0.031797595,Low Risk,Active Regular Customers,No immediate action
2909.55,33,2059.2083333333335,0.0,0.17073170731707327,0.73,-0.99,12.25,0,0.0011828172,Low Risk,Active Regular Customers,No immediate action
5570.18,28,1620.25,4.0,0.10526315789473678,-0.02,1.3,23.33,0,0.05418145,Low Risk,Active Regular Customers,No immediate action
3954.34,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.61384726,Medium Risk,Occasional Flyers,Double miles campaign
2721.59,23,1535.25,1.0,0.40625,1.51,-0.99,10.92,0,0.00541228,Low Risk,Active Regular Customers,No immediate action
4834.71,39,2830.2916666666665,0.0,0.3953488372093024,0.5,-0.03,10.92,0,0.0019235829,Low Risk,Active Regular Customers,No immediate action
20998.26,36,2221.875,2.0,-0.08695652173913047,0.21,-0.98,30.0,0,0.01613073,Low Risk,Active Regular Customers,No immediate action
6948.33,50,3499.25,0.0,-0.035714285714285726,-0.17,0.6,29.67,0,0.0019213979,Low Risk,Active Regular Customers,No immediate action
6277.01,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6084303,Medium Risk,Occasional Flyers,Double miles campaign
17776.82,35,2188.7083333333335,0.0,0.5384615384615384,0.81,-0.96,39.58,0,0.0011885834,Low Risk,Active Regular Customers,No immediate action
5843.61,44,2860.3333333333335,1.0,0.0,-0.08,-0.99,12.0,0,0.00602425,Low Risk,Active Regular Customers,No immediate action
4002.86,33,1689.1666666666667,0.0,-0.2,-0.51,-0.98,5.58,0,0.0025354647,Low Risk,Active Regular Customers,No immediate action
2191.13,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.52972466,Medium Risk,Occasional Flyers,Double miles campaign
8458.91,46,2872.6666666666665,0.0,0.03846153846153848,0.32,0.87,29.67,0,0.003015583,Low Risk,Active Regular Customers,No immediate action
11747.65,13,491.0416666666667,0.0,1.8421052631578947,10.92,97.83,10.92,0,0.0043256143,Low Risk,Occasional Flyers,No immediate action
4540.38,25,1450.7083333333333,0.0,0.5937499999999999,1.41,-0.97,6.92,0,0.0022515634,Low Risk,Active Regular Customers,No immediate action
6143.9,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6084303,Medium Risk,Occasional Flyers,Double miles campaign
6674.45,3,262.5,23.0,-0.14285714285714285,-1.0,0.0,2.25,1,0.9289605,High Risk,Dormant Customers,30% bonus miles + reactivation email
7218.02,28,1925.375,0.0,-0.45454545454545453,-0.81,-0.99,2.67,0,0.005041251,Low Risk,Active Regular Customers,No immediate action
4462.45,35,2575.7083333333335,0.0,-0.0666666666666667,-0.19,7.07,4.92,0,0.0021209528,Low Risk,Active Regular Customers,No immediate action
2332.1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.45779398,Medium Risk,Occasional Flyers,Double miles campaign
6005.21,40,2497.9166666666665,1.0,0.3636363636363637,0.5,1.23,32.67,0,0.0077591995,Low Risk,Active Regular Customers,No immediate action
4918.92,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.61171925,Medium Risk,Occasional Flyers,Double miles campaign
8819.02,21,1266.125,0.0,0.3548387096774193,0.45,-0.96,8.25,0,0.002948922,Low Risk,Occasional Flyers,No immediate action
7294.58,29,5063.545454545455,0.0,2.1153846153846154,10.47,230.83,26.25,0,0.01116313,Low Risk,Active Regular Customers,No immediate action
3469.84,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.63413346,Medium Risk,Occasional Flyers,Double miles campaign
9095.74,56,8515.636363636364,0.0,1.2173913043478264,1.33,-0.95,61.33,0,0.012476715,Low Risk,Champions / Premium Travelers,Exclusive loyalty rewards
4118.59,20,3183.090909090909,0.0,2.285714285714286,29.39,0.0,36.0,0,0.046698004,Low Risk,Active Regular Customers,No immediate action
4883.55,14,779.5,3.0,0.07142857142857138,0.1,0.24,3.0,0,0.1416415,Low Risk,Occasional Flyers,No immediate action
2491.26,41,2828.75,0.0,0.33333333333333337,0.69,-0.98,12.25,0,0.0008988308,Low Risk,Active Regular Customers,No immediate action
22940.38,41,2262.4583333333335,0.0,-0.09999999999999996,-0.17,-0.98,2.25,0,0.0019492222,Low Risk,Active Regular Customers,No immediate action
5244.4,28,1800.0416666666667,9.0,-0.6086956521739131,-1.0,-0.96,14.0,1,0.93627024,High Risk,Dormant Customers,30% bonus miles + reactivation email
4046.94,9,410.7916666666667,19.0,-0.3333333333333333,-1.0,-0.98,8.25,1,0.94123864,High Risk,Dormant Customers,30% bonus miles + reactivation email
3944.23,33,2204.5416666666665,1.0,-0.2,-0.18,-0.96,10.25,0,0.0073977807,Low Risk,Active Regular Customers,No immediate action
23207.27,29,1769.25,0.0,-0.02500000000000001,-0.24,-0.98,6.25,0,0.002420552,Low Risk,Active Regular Customers,No immediate action
2430.51,32,2060.7083333333335,1.0,0.19999999999999998,0.28,-0.99,17.33,0,0.013209794,Low Risk,Active Regular Customers,No immediate action
2860.75,33,1750.8333333333333,1.0,0.6216216216216217,1.82,86.67,2.92,0,0.007778777,Low Risk,Active Regular Customers,No immediate action
5677.31,27,1630.125,2.0,-0.5227272727272726,-0.83,1.47,6.25,0,0.01404269,Low Risk,Active Regular Customers,No immediate action
4428.04,45,2665.0,0.0,-0.3684210526315789,-0.64,-0.96,2.92,0,0.004229436,Low Risk,Active Regular Customers,No immediate action
4520.34,37,1961.5,0.0,-0.02173913043478262,-0.02,1.73,6.25,0,0.0015932325,Low Risk,Active Regular Customers,No immediate action
20239.38,45,2540.0,1.0,-0.16666666666666666,-0.2,-0.96,18.92,0,0.0049185646,Low Risk,Active Regular Customers,No immediate action
24709.6,28,1819.7083333333333,0.0,0.45714285714285713,0.26,0.0,4.67,0,0.004381694,Low Risk,Active Regular Customers,No immediate action
4372.49,5,167.5625,0.0,0.8333333333333334,1340.5,67.0,3.58,0,0.002786564,Low Risk,Occasional Flyers,No immediate action
13061.52,39,2808.8333333333335,2.0,-0.43396226415094336,-0.85,-0.98,16.92,0,0.04131227,Low Risk,Active Regular Customers,No immediate action
11158.13,47,2797.9166666666665,0.0,0.6304347826086957,1.01,-0.16,24.92,0,0.0016287636,Low Risk,Active Regular Customers,No immediate action
